-181.164, -54.734, 15.002, 23.083
-181.162, -55.236, 15.052, 23.116
-181.159, -55.739, 15.102, 23.149
-181.156, -56.243, 15.152, 23.182
-181.153, -56.750, 15.204, 23.215
-181.150, -57.258, 15.255, 23.248
-181.147, -57.768, 15.306, 23.281
-181.144, -58.279, 15.357, 23.314
-181.141, -58.792, 15.408, 23.347
-181.138, -59.307, 15.459, 23.380
-181.135, -59.824, 15.511, 23.413
-181.132, -60.342, 15.564, 23.446
-181.129, -60.862, 15.616, 23.479
-181.126, -61.384, 15.668, 23.512
-181.122, -61.908, 15.719, 23.545
-181.119, -62.433, 15.772, 23.578
-181.116, -62.960, 15.825, 23.611
-181.113, -63.489, 15.878, 23.644
-181.110, -64.020, 15.932, 23.677
-181.106, -64.552, 15.985, 23.710
-181.103, -65.086, 16.038, 23.743
-181.100, -65.622, 16.092, 23.776
-181.096, -66.160, 16.146, 23.809
-181.093, -66.699, 16.201, 23.842
-181.090, -67.241, 16.255, 23.875
-181.086, -67.784, 16.308, 23.908
-181.083, -68.329, 16.363, 23.941
-181.079, -68.876, 16.418, 23.974
-181.076, -69.424, 16.473, 24.007
-181.072, -69.975, 16.528, 24.040
-181.069, -70.527, 16.583, 24.073
-181.065, -71.081, 16.638, 24.106
-181.062, -71.637, 16.694, 24.139
-181.058, -72.195, 16.750, 24.172
-181.054, -72.755, 16.806, 24.205
-181.051, -73.317, 16.862, 24.238
-181.047, -73.880, 16.919, 24.271
-181.043, -74.446, 16.976, 24.304
-181.040, -75.013, 17.032, 24.337
-181.036, -75.582, 17.089, 24.370
-181.032, -76.153, 17.146, 24.403
-181.028, -76.726, 17.204, 24.436
-181.024, -77.301, 17.261, 24.469
-181.021, -77.878, 17.319, 24.502
-181.017, -78.457, 17.377, 24.535
-181.013, -79.037, 17.435, 24.568
-181.009, -79.620, 17.494, 24.601
-181.005, -80.205, 17.552, 24.634
-181.001, -80.791, 17.610, 24.667
-180.997, -81.380, 17.669, 24.700
-180.993, -81.970, 17.728, 24.733
-180.989, -82.563, 17.788, 24.766
-180.985, -83.157, 17.847, 24.799
-180.980, -83.753, 17.906, 24.832
-180.976, -84.352, 17.967, 24.865
-180.972, -84.952, 18.027, 24.898
-180.968, -85.555, 18.088, 24.931
-180.963, -86.159, 18.148, 24.964
-180.959, -86.766, 18.208, 24.997
-180.955, -87.374, 18.266, 25.030
-180.950, -87.984, 18.309, 25.063
-180.946, -88.594, 18.319, 25.096
-180.942, -89.204, 18.282, 25.129
-180.937, -89.810, 18.204, 25.162
-180.933, -90.413, 18.099, 25.195
-180.929, -91.012, 17.980, 25.228
-180.924, -91.607, 17.857, 25.261
-180.920, -92.198, 17.738, 25.294
-180.915, -92.786, 17.631, 25.327
-180.911, -93.370, 17.538, 25.360
-180.907, -93.952, 17.457, 25.393
-180.902, -94.532, 17.388, 25.426
-180.898, -95.110, 17.330, 25.459
-180.894, -95.686, 17.284, 25.492
-180.889, -96.262, 17.248, 25.525
-180.885, -96.836, 17.221, 25.558
-180.880, -97.410, 17.205, 25.591
-180.876, -97.983, 17.196, 25.624
-180.871, -98.557, 17.196, 25.657
-180.867, -99.131, 17.203, 25.690
-180.862, -99.705, 17.216, 25.723
-180.858, -100.280, 17.236, 25.756
-180.853, -100.855, 17.261, 25.789
-180.849, -101.432, 17.288, 25.822
-180.844, -102.009, 17.310, 25.855
-180.839, -102.587, 17.321, 25.888
-180.835, -103.164, 17.322, 25.921
-180.830, -103.742, 17.319, 25.954
-180.826, -104.319, 17.317, 25.987
-180.821, -104.896, 17.315, 26.020
-180.816, -105.473, 17.309, 26.053
-180.812, -106.050, 17.298, 26.086
-180.807, -106.626, 17.283, 26.119
-180.802, -107.201, 17.267, 26.152
-180.797, -107.776, 17.251, 26.185
-180.793, -108.351, 17.234, 26.218
-180.788, -108.925, 17.215, 26.251
-180.783, -109.498, 17.193, 26.284
-180.778, -110.070, 17.171, 26.317
-180.774, -110.642, 17.148, 26.350
-180.769, -111.213, 17.124, 26.383
-180.764, -111.783, 17.100, 26.416
-180.759, -112.352, 17.075, 26.449
-180.755, -112.921, 17.049, 26.482
-180.750, -113.488, 17.023, 26.515
-180.745, -114.055, 16.996, 26.548
-180.740, -114.621, 16.968, 26.581
-180.735, -115.185, 16.941, 26.614
-180.730, -115.749, 16.914, 26.647
-180.725, -116.312, 16.886, 26.680
-180.720, -116.874, 16.858, 26.713
-180.715, -117.436, 16.829, 26.746
-180.711, -117.996, 16.801, 26.779
-180.706, -118.555, 16.772, 26.812
-180.701, -119.113, 16.743, 26.845
-180.696, -119.671, 16.715, 26.878
-180.691, -120.227, 16.686, 26.911
-180.686, -120.782, 16.657, 26.944
-180.681, -121.337, 16.627, 26.977
-180.676, -121.890, 16.598, 27.010
-180.671, -122.443, 16.569, 27.043
-180.666, -122.994, 16.540, 27.076
-180.661, -123.545, 16.511, 27.109
-180.656, -124.094, 16.482, 27.142
-180.651, -124.643, 16.453, 27.175
-180.646, -125.191, 16.425, 27.208
-180.641, -125.738, 16.396, 27.241
-180.636, -126.283, 16.367, 27.274
-180.631, -126.828, 16.338, 27.307
-180.625, -127.372, 16.309, 27.340
-180.620, -127.915, 16.280, 27.373
-180.615, -128.457, 16.252, 27.406
-180.610, -128.998, 16.223, 27.439
-180.605, -129.538, 16.194, 27.472
-180.600, -130.077, 16.166, 27.505
-180.595, -130.615, 16.137, 27.538
-180.590, -131.152, 16.109, 27.571
-180.584, -131.688, 16.081, 27.604
-180.579, -132.224, 16.052, 27.637
-180.574, -132.758, 16.024, 27.670
-180.569, -133.291, 15.996, 27.703
-180.564, -133.824, 15.968, 27.736
-180.558, -134.355, 15.940, 27.769
-180.553, -134.886, 15.912, 27.802
-180.548, -135.416, 15.884, 27.835
-180.543, -135.945, 15.856, 27.868
-180.537, -136.472, 15.829, 27.901
-180.532, -136.999, 15.801, 27.934
-180.527, -137.525, 15.773, 27.967
-180.522, -138.050, 15.746, 28.000
-180.516, -138.574, 15.718, 28.033
-180.511, -139.098, 15.691, 28.066
-180.506, -139.620, 15.664, 28.099
-180.500, -140.142, 15.637, 28.132
-180.495, -140.662, 15.609, 28.165
-180.489, -141.182, 15.582, 28.198
-180.484, -141.700, 15.555, 28.231
-180.479, -142.218, 15.528, 28.264
-180.473, -142.735, 15.501, 28.297
-180.468, -143.251, 15.474, 28.330
-180.462, -143.766, 15.447, 28.363
-180.457, -144.280, 15.421, 28.396
-180.452, -144.794, 15.394, 28.429
-180.446, -145.306, 15.368, 28.462
-180.441, -145.818, 15.341, 28.495
-180.435, -146.328, 15.314, 28.528
-180.430, -146.838, 15.288, 28.561
-180.424, -147.347, 15.261, 28.594
-180.418, -147.855, 15.235, 28.627
-180.413, -148.362, 15.209, 28.660
-180.407, -148.869, 15.183, 28.693
-180.402, -149.374, 15.157, 28.726
-180.396, -149.879, 15.131, 28.759
-180.390, -150.382, 15.105, 28.792
-180.385, -150.885, 15.079, 28.825
-180.379, -151.387, 15.053, 28.858
-180.374, -151.888, 15.027, 28.891
-180.368, -152.388, 15.001, 28.924
-180.362, -152.888, 14.976, 28.957
-180.356, -153.386, 14.950, 28.990
-180.351, -153.884, 14.925, 29.023
-180.345, -154.381, 14.899, 29.056
-180.339, -154.877, 14.873, 29.089
-180.333, -155.372, 14.848, 29.122
-180.328, -155.866, 14.822, 29.155
-180.322, -156.360, 14.797, 29.188
-180.316, -156.852, 14.772, 29.221
-180.310, -157.344, 14.747, 29.254
-180.304, -157.835, 14.721, 29.287
-180.298, -158.325, 14.696, 29.320
-180.292, -158.814, 14.671, 29.353
-180.286, -159.302, 14.647, 29.386
-180.280, -159.790, 14.622, 29.419
-180.274, -160.277, 14.597, 29.452
-180.268, -160.763, 14.571, 29.485
-180.262, -161.248, 14.547, 29.518
-180.256, -161.732, 14.522, 29.551
-180.250, -162.215, 14.498, 29.584
-180.244, -162.698, 14.473, 29.617
-180.238, -163.180, 14.448, 29.650
-180.232, -163.661, 14.424, 29.683
-180.226, -164.141, 14.399, 29.716
-180.219, -164.620, 14.375, 29.749
-180.213, -165.099, 14.351, 29.782
-180.207, -165.576, 14.326, 29.815
-180.201, -166.053, 14.301, 29.848
-180.194, -166.529, 14.277, 29.881
-180.188, -167.005, 14.254, 29.914
-180.181, -167.479, 14.230, 29.947
-180.175, -167.953, 14.205, 29.980
-180.168, -168.426, 14.181, 30.013
-180.162, -168.898, 14.157, 30.046
-180.155, -169.369, 14.133, 30.079
-180.149, -169.839, 14.110, 30.112
-180.142, -170.309, 14.085, 30.145
-180.135, -170.778, 14.062, 30.178
-180.129, -171.246, 14.038, 30.211
-180.122, -171.713, 14.014, 30.244
-180.115, -172.180, 13.991, 30.277
-180.108, -172.646, 13.967, 30.310
-180.101, -173.110, 13.943, 30.343
-180.094, -173.575, 13.920, 30.376
-180.087, -174.038, 13.896, 30.409
-180.080, -174.501, 13.873, 30.442
-180.073, -174.962, 13.850, 30.475
-180.065, -175.423, 13.826, 30.508
-180.058, -175.884, 13.803, 30.541
-180.050, -176.343, 13.780, 30.574
-180.042, -176.802, 13.757, 30.607
-180.034, -177.260, 13.733, 30.640
-180.025, -177.717, 13.710, 30.673
-180.016, -178.173, 13.687, 30.706
-180.007, -178.629, 13.664, 30.739
-179.997, -179.083, 13.641, 30.772
-179.986, -179.537, 13.618, 30.805
-179.974, -179.991, 13.595, 30.838
-179.962, -180.443, 13.572, 30.871
-179.948, -180.895, 13.549, 30.904
-179.934, -181.345, 13.526, 30.937
-179.918, -181.795, 13.504, 30.970
-179.902, -182.245, 13.481, 31.003
-179.884, -182.693, 13.458, 31.036
-179.865, -183.141, 13.436, 31.069
-179.844, -183.588, 13.413, 31.102
-179.822, -184.033, 13.391, 31.135
-179.798, -184.479, 13.368, 31.168
-179.772, -184.923, 13.345, 31.201
-179.744, -185.366, 13.323, 31.234
-179.715, -185.809, 13.301, 31.267
-179.684, -186.250, 13.279, 31.300
-179.651, -186.691, 13.257, 31.333
-179.616, -187.131, 13.234, 31.366
-179.579, -187.570, 13.212, 31.399
-179.539, -188.008, 13.190, 31.432
-179.498, -188.445, 13.168, 31.465
-179.454, -188.881, 13.146, 31.498
-179.409, -189.316, 13.124, 31.531
-179.361, -189.750, 13.102, 31.564
-179.311, -190.184, 13.080, 31.597
-179.258, -190.616, 13.058, 31.630
-179.203, -191.047, 13.036, 31.663
-179.146, -191.477, 13.015, 31.696
-179.087, -191.906, 12.994, 31.729
-179.025, -192.334, 12.972, 31.762
-178.961, -192.761, 12.950, 31.795
-178.895, -193.187, 12.928, 31.828
-178.826, -193.612, 12.907, 31.861
-178.756, -194.036, 12.886, 31.894
-178.684, -194.458, 12.865, 31.927
-178.610, -194.880, 12.843, 31.960
-178.533, -195.300, 12.821, 31.993
-178.454, -195.720, 12.800, 32.026
-178.374, -196.138, 12.777, 32.059
-178.291, -196.555, 12.757, 32.092
-178.206, -196.971, 12.747, 32.125
-178.119, -197.387, 12.749, 32.158
-178.030, -197.803, 12.761, 32.191
-177.939, -198.220, 12.782, 32.224
-177.845, -198.636, 12.811, 32.257
-177.750, -199.054, 12.847, 32.290
-177.652, -199.472, 12.890, 32.323
-177.551, -199.891, 12.937, 32.356
-177.448, -200.312, 12.990, 32.389
-177.344, -200.734, 13.048, 32.422
-177.236, -201.157, 13.109, 32.455
-177.127, -201.582, 13.174, 32.488
-177.015, -202.009, 13.241, 32.521
-176.900, -202.437, 13.308, 32.554
-176.782, -202.867, 13.372, 32.587
-176.663, -203.298, 13.432, 32.620
-176.540, -203.730, 13.490, 32.653
-176.415, -204.163, 13.547, 32.686
-176.287, -204.598, 13.603, 32.719
-176.157, -205.034, 13.659, 32.752
-176.024, -205.471, 13.715, 32.785
-175.888, -205.908, 13.769, 32.818
-175.750, -206.348, 13.822, 32.851
-175.609, -206.788, 13.874, 32.884
-175.466, -207.229, 13.926, 32.917
-175.320, -207.670, 13.978, 32.950
-175.172, -208.113, 14.030, 32.983
-175.020, -208.557, 14.082, 33.016
-174.867, -209.002, 14.133, 33.049
-174.710, -209.447, 14.184, 33.082
-174.551, -209.894, 14.234, 33.115
-174.389, -210.341, 14.285, 33.148
-174.224, -210.789, 14.335, 33.181
-174.057, -211.238, 14.385, 33.214
-173.887, -211.688, 14.435, 33.247
-173.714, -212.138, 14.486, 33.280
-173.539, -212.589, 14.536, 33.313
-173.361, -213.041, 14.587, 33.346
-173.180, -213.494, 14.637, 33.379
-172.997, -213.947, 14.686, 33.412
-172.811, -214.401, 14.737, 33.445
-172.622, -214.856, 14.788, 33.478
-172.431, -215.311, 14.838, 33.511
-172.237, -215.768, 14.889, 33.544
-172.041, -216.225, 14.939, 33.577
-171.842, -216.683, 14.989, 33.610
-171.640, -217.141, 15.041, 33.643
-171.436, -217.600, 15.091, 33.676
-171.230, -218.060, 15.142, 33.709
-171.021, -218.521, 15.194, 33.742
-170.809, -218.983, 15.244, 33.775
-170.595, -219.445, 15.296, 33.808
-170.379, -219.908, 15.347, 33.841
-170.161, -220.372, 15.399, 33.874
-169.940, -220.836, 15.451, 33.907
-169.716, -221.302, 15.503, 33.940
-169.491, -221.768, 15.555, 33.973
-169.263, -222.235, 15.606, 34.006
-169.033, -222.703, 15.659, 34.039
-168.800, -223.172, 15.712, 34.072
-168.566, -223.642, 15.764, 34.105
-168.329, -224.112, 15.817, 34.138
-168.090, -224.584, 15.870, 34.171
-167.849, -225.056, 15.922, 34.204
-167.605, -225.529, 15.976, 34.237
-167.360, -226.003, 16.030, 34.270
-167.113, -226.478, 16.084, 34.303
-166.863, -226.954, 16.137, 34.336
-166.612, -227.431, 16.191, 34.369
-166.358, -227.909, 16.245, 34.402
-166.102, -228.388, 16.300, 34.435
-165.845, -228.868, 16.354, 34.468
-165.585, -229.349, 16.409, 34.501
-165.323, -229.831, 16.464, 34.534
-165.060, -230.314, 16.519, 34.567
-164.794, -230.798, 16.574, 34.600
-164.527, -231.283, 16.629, 34.633
-164.258, -231.769, 16.685, 34.666
-163.987, -232.256, 16.740, 34.699
-163.714, -232.744, 16.796, 34.732
-163.439, -233.234, 16.853, 34.765
-163.162, -233.724, 16.909, 34.798
-162.884, -234.216, 16.966, 34.831
-162.604, -234.709, 17.023, 34.864
-162.322, -235.203, 17.079, 34.897
-162.039, -235.698, 17.136, 34.930
-161.754, -236.195, 17.193, 34.963
-161.467, -236.693, 17.250, 34.996
-161.178, -237.192, 17.307, 35.029
-160.889, -237.693, 17.366, 35.062
-160.597, -238.194, 17.424, 35.095
-160.304, -238.698, 17.482, 35.128
-160.010, -239.202, 17.540, 35.161
-159.714, -239.708, 17.599, 35.194
-159.416, -240.216, 17.657, 35.227
-159.118, -240.724, 17.716, 35.260
-158.818, -241.235, 17.776, 35.293
-158.516, -241.747, 17.835, 35.326
-158.213, -242.260, 17.895, 35.359
-157.910, -242.775, 17.954, 35.392
-157.604, -243.292, 18.014, 35.425
-157.298, -243.810, 18.074, 35.458
-156.991, -244.330, 18.134, 35.491
-156.683, -244.852, 18.195, 35.524
-156.373, -245.375, 18.255, 35.557
-156.063, -245.901, 18.316, 35.590
-155.752, -246.428, 18.377, 35.623
-155.441, -246.957, 18.439, 35.656
-155.128, -247.488, 18.501, 35.689
-154.815, -248.021, 18.562, 35.722
-154.502, -248.557, 18.623, 35.755
-154.188, -249.094, 18.685, 35.788
-153.874, -249.634, 18.747, 35.821
-153.559, -250.176, 18.810, 35.854
-153.245, -250.720, 18.872, 35.887
-152.930, -251.267, 18.935, 35.920
-152.616, -251.816, 18.998, 35.953
-152.302, -252.368, 19.061, 35.986
-151.989, -252.923, 19.122, 36.019
-151.677, -253.480, 19.172, 36.052
-151.366, -254.039, 19.195, 36.085
-151.057, -254.598, 19.174, 36.118
-150.750, -255.156, 19.110, 36.151
-150.448, -255.713, 19.017, 36.184
-150.149, -256.268, 18.908, 36.217
-149.855, -256.820, 18.793, 36.250
-149.564, -257.371, 18.681, 36.283
-149.278, -257.919, 18.580, 36.316
-148.995, -258.467, 18.492, 36.349
-148.717, -259.014, 18.415, 36.382
-148.442, -259.560, 18.348, 36.415
-148.171, -260.107, 18.292, 36.448
-147.903, -260.653, 18.246, 36.481
-147.639, -261.200, 18.210, 36.514
-147.379, -261.748, 18.182, 36.547
-147.122, -262.296, 18.162, 36.580
-146.868, -262.846, 18.150, 36.613
-146.618, -263.396, 18.145, 36.646
-146.371, -263.949, 18.146, 36.679
-146.128, -264.503, 18.154, 36.712
-145.887, -265.059, 18.167, 36.745
-145.650, -265.617, 18.185, 36.778
-145.416, -266.177, 18.208, 36.811
-145.186, -266.740, 18.235, 36.844
-144.958, -267.304, 18.266, 36.877
-144.733, -267.871, 18.301, 36.910
-144.512, -268.441, 18.338, 36.943
-144.294, -269.013, 18.380, 36.976
-144.078, -269.588, 18.424, 37.009
-143.866, -270.166, 18.470, 37.042
-143.657, -270.747, 18.520, 37.075
-143.450, -271.330, 18.571, 37.108
-143.247, -271.916, 18.625, 37.141
-143.046, -272.505, 18.681, 37.174
-142.848, -273.098, 18.738, 37.207
-142.653, -273.693, 18.798, 37.240
-142.461, -274.291, 18.858, 37.273
-142.271, -274.892, 18.919, 37.306
-142.084, -275.496, 18.970, 37.339
-141.901, -276.102, 19.005, 37.372
-141.720, -276.709, 19.027, 37.405
-141.542, -277.318, 19.039, 37.438
-141.368, -277.928, 19.049, 37.471
-141.196, -278.539, 19.058, 37.504
-141.028, -279.152, 19.062, 37.537
-140.863, -279.765, 19.061, 37.570
-140.702, -280.379, 19.053, 37.603
-140.543, -280.993, 19.042, 37.636
-140.388, -281.608, 19.029, 37.669
-140.236, -282.223, 19.014, 37.702
-140.087, -282.838, 18.997, 37.735
-139.942, -283.453, 18.978, 37.768
-139.799, -284.069, 18.957, 37.801
-139.660, -284.684, 18.933, 37.834
-139.524, -285.299, 18.909, 37.867
-139.391, -285.915, 18.883, 37.900
-139.261, -286.529, 18.857, 37.933
-139.134, -287.144, 18.829, 37.966
-139.010, -287.758, 18.801, 37.999
-138.889, -288.372, 18.771, 38.032
-138.771, -288.986, 18.741, 38.065
-138.657, -289.599, 18.711, 38.098
-138.545, -290.211, 18.680, 38.131
-138.437, -290.824, 18.649, 38.164
-138.331, -291.435, 18.618, 38.197
-138.228, -292.046, 18.586, 38.230
-138.128, -292.657, 18.553, 38.263
-138.031, -293.266, 18.521, 38.296
-137.937, -293.876, 18.488, 38.329
-137.846, -294.484, 18.456, 38.362
-137.758, -295.092, 18.424, 38.395
-137.673, -295.699, 18.390, 38.428
-137.590, -296.306, 18.358, 38.461
-137.511, -296.911, 18.325, 38.494
-137.434, -297.517, 18.291, 38.527
-137.360, -298.121, 18.258, 38.560
-137.290, -298.724, 18.226, 38.593
-137.221, -299.327, 18.193, 38.626
-137.156, -299.929, 18.160, 38.659
-137.094, -300.530, 18.127, 38.692
-137.034, -301.131, 18.094, 38.725
-136.977, -301.730, 18.061, 38.758
-136.924, -302.329, 18.029, 38.791
-136.873, -302.927, 17.996, 38.824
-136.825, -303.524, 17.964, 38.857
-136.780, -304.120, 17.931, 38.890
-136.737, -304.715, 17.899, 38.923
-136.698, -305.310, 17.866, 38.956
-136.662, -305.903, 17.834, 38.989
-136.628, -306.496, 17.802, 39.022
-136.597, -307.088, 17.770, 39.055
-136.569, -307.678, 17.738, 39.088
-136.544, -308.268, 17.706, 39.121
-136.522, -308.857, 17.675, 39.154
-136.502, -309.445, 17.643, 39.187
-136.486, -310.032, 17.611, 39.220
-136.472, -310.618, 17.580, 39.253
-136.461, -311.203, 17.549, 39.286
-136.453, -311.787, 17.517, 39.319
-136.448, -312.370, 17.485, 39.352
-136.446, -312.952, 17.454, 39.385
-136.447, -313.533, 17.424, 39.418
-136.451, -314.113, 17.393, 39.451
-136.457, -314.692, 17.362, 39.484
-136.467, -315.270, 17.331, 39.517
-136.480, -315.846, 17.300, 39.550
-136.496, -316.422, 17.269, 39.583
-136.515, -316.996, 17.239, 39.616
-136.536, -317.570, 17.210, 39.649
-136.561, -318.142, 17.180, 39.682
-136.589, -318.713, 17.149, 39.715
-136.620, -319.283, 17.119, 39.748
-136.654, -319.852, 17.089, 39.781
-136.691, -320.419, 17.058, 39.814
-136.731, -320.986, 17.029, 39.847
-136.775, -321.551, 16.999, 39.880
-136.821, -322.115, 16.970, 39.913
-136.871, -322.677, 16.941, 39.946
-136.924, -323.239, 16.911, 39.979
-136.980, -323.799, 16.881, 40.012
-137.039, -324.357, 16.851, 40.045
-137.102, -324.915, 16.822, 40.078
-137.168, -325.471, 16.794, 40.111
-137.237, -326.026, 16.765, 40.144
-137.309, -326.579, 16.735, 40.177
-137.385, -327.130, 16.705, 40.210
-137.464, -327.681, 16.677, 40.243
-137.547, -328.230, 16.648, 40.276
-137.633, -328.777, 16.620, 40.309
-137.723, -329.323, 16.591, 40.342
-137.816, -329.867, 16.563, 40.375
-137.913, -330.410, 16.534, 40.408
-138.012, -330.951, 16.505, 40.441
-138.116, -331.490, 16.477, 40.474
-138.223, -332.028, 16.449, 40.507
-138.334, -332.564, 16.420, 40.540
-138.449, -333.098, 16.391, 40.573
-138.567, -333.631, 16.364, 40.606
-138.689, -334.162, 16.336, 40.639
-138.814, -334.690, 16.309, 40.672
-138.943, -335.218, 16.280, 40.705
-139.076, -335.743, 16.253, 40.738
-139.212, -336.266, 16.224, 40.771
-139.352, -336.788, 16.196, 40.804
-139.496, -337.307, 16.169, 40.837
-139.643, -337.825, 16.141, 40.870
-139.794, -338.340, 16.114, 40.903
-139.948, -338.854, 16.086, 40.936
-140.105, -339.366, 16.059, 40.969
-140.265, -339.876, 16.032, 41.002
-140.429, -340.384, 16.005, 41.035
-140.595, -340.889, 15.977, 41.068
-140.765, -341.393, 15.950, 41.101
-140.937, -341.896, 15.922, 41.134
-141.112, -342.396, 15.895, 41.167
-141.290, -342.894, 15.868, 41.200
-141.470, -343.390, 15.840, 41.233
-141.653, -343.885, 15.814, 41.266
-141.839, -344.377, 15.787, 41.299
-142.027, -344.868, 15.760, 41.332
-142.217, -345.357, 15.733, 41.365
-142.409, -345.844, 15.706, 41.398
-142.603, -346.329, 15.679, 41.431
-142.799, -346.813, 15.653, 41.464
-142.998, -347.294, 15.626, 41.497
-143.198, -347.774, 15.599, 41.530
-143.400, -348.253, 15.573, 41.563
-143.604, -348.729, 15.546, 41.596
-143.809, -349.204, 15.519, 41.629
-144.017, -349.677, 15.491, 41.662
-144.226, -350.148, 15.467, 41.695
-144.437, -350.618, 15.452, 41.728
-144.650, -351.087, 15.447, 41.761
-144.864, -351.555, 15.450, 41.794
-145.081, -352.023, 15.461, 41.827
-145.300, -352.490, 15.479, 41.860
-145.521, -352.958, 15.504, 41.893
-145.745, -353.425, 15.534, 41.926
-145.970, -353.892, 15.570, 41.959
-146.198, -354.360, 15.610, 41.992
-146.427, -354.829, 15.655, 42.025
-146.659, -355.298, 15.703, 42.058
-146.893, -355.768, 15.755, 42.091
-147.130, -356.239, 15.811, 42.124
-147.368, -356.711, 15.869, 42.157
-147.609, -357.184, 15.931, 42.190
-147.851, -357.658, 15.994, 42.223
-148.096, -358.134, 16.060, 42.256
-148.343, -358.612, 16.128, 42.289
-148.592, -359.090, 16.198, 42.322
-148.843, -359.571, 16.269, 42.355
-149.096, -360.053, 16.342, 42.388
-149.351, -360.536, 16.417, 42.421
-149.608, -361.022, 16.492, 42.454
-149.867, -361.509, 16.569, 42.487
-150.128, -361.999, 16.647, 42.520
-150.391, -362.490, 16.726, 42.553
-150.656, -362.983, 16.806, 42.586
-150.922, -363.478, 16.886, 42.619
-151.191, -363.975, 16.967, 42.652
-151.461, -364.475, 17.049, 42.685
-151.733, -364.976, 17.131, 42.718
-152.006, -365.480, 17.210, 42.751
-152.282, -365.985, 17.286, 42.784
-152.559, -366.493, 17.358, 42.817
-152.837, -367.002, 17.428, 42.850
-153.117, -367.513, 17.498, 42.883
-153.398, -368.026, 17.566, 42.916
-153.680, -368.541, 17.634, 42.949
-153.964, -369.058, 17.700, 42.982
-154.249, -369.576, 17.765, 43.015
-154.535, -370.097, 17.830, 43.048
-154.822, -370.619, 17.894, 43.081
-155.111, -371.143, 17.958, 43.114
-155.400, -371.668, 18.021, 43.147
-155.691, -372.196, 18.084, 43.180
-155.983, -372.725, 18.146, 43.213
-156.275, -373.256, 18.209, 43.246
-156.569, -373.789, 18.270, 43.279
-156.864, -374.324, 18.332, 43.312
-157.159, -374.861, 18.394, 43.345
-157.455, -375.399, 18.456, 43.378
-157.753, -375.939, 18.517, 43.411
-158.051, -376.482, 18.578, 43.444
-158.349, -377.026, 18.640, 43.477
-158.649, -377.572, 18.702, 43.510
-158.949, -378.120, 18.764, 43.543
-159.251, -378.670, 18.825, 43.576
-159.552, -379.222, 18.887, 43.609
-159.855, -379.776, 18.950, 43.642
-160.158, -380.332, 19.012, 43.675
-160.462, -380.890, 19.074, 43.708
-160.766, -381.450, 19.136, 43.741
-161.071, -382.012, 19.198, 43.774
-161.377, -382.576, 19.261, 43.807
-161.683, -383.142, 19.324, 43.840
-161.989, -383.710, 19.388, 43.873
-162.296, -384.281, 19.451, 43.906
-162.604, -384.853, 19.515, 43.939
-162.912, -385.428, 19.579, 43.972
-163.220, -386.005, 19.643, 44.005
-163.529, -386.585, 19.706, 44.038
-163.838, -387.166, 19.771, 44.071
-164.147, -387.750, 19.836, 44.104
-164.457, -388.336, 19.901, 44.137
-164.767, -388.924, 19.965, 44.170
-165.077, -389.515, 20.030, 44.203
-165.387, -390.108, 20.095, 44.236
-165.697, -390.704, 20.161, 44.269
-166.008, -391.301, 20.228, 44.302
-166.319, -391.902, 20.294, 44.335
-166.630, -392.504, 20.360, 44.368
-166.940, -393.110, 20.427, 44.401
-167.251, -393.717, 20.494, 44.434
-167.562, -394.328, 20.561, 44.467
-167.873, -394.940, 20.628, 44.500
-168.183, -395.556, 20.696, 44.533
-168.494, -396.174, 20.764, 44.566
-168.804, -396.794, 20.832, 44.599
-169.115, -397.417, 20.900, 44.632
-169.425, -398.043, 20.969, 44.665
-169.734, -398.672, 21.038, 44.698
-170.044, -399.303, 21.107, 44.731
-170.353, -399.937, 21.176, 44.764
-170.662, -400.574, 21.246, 44.797
-170.971, -401.213, 21.314, 44.830
-171.279, -401.855, 21.375, 44.863
-171.586, -402.499, 21.414, 44.896
-171.892, -403.143, 21.414, 44.929
-172.195, -403.787, 21.367, 44.962
-172.496, -404.430, 21.280, 44.995
-172.794, -405.069, 21.165, 45.028
-173.088, -405.705, 21.036, 45.061
-173.379, -406.338, 20.900, 45.094
-173.666, -406.967, 20.768, 45.127
-173.951, -407.594, 20.646, 45.160
-174.231, -408.218, 20.536, 45.193
-174.509, -408.840, 20.437, 45.226
-174.784, -409.460, 20.348, 45.259
-175.056, -410.079, 20.269, 45.292
-175.326, -410.697, 20.201, 45.325
-175.593, -411.313, 20.142, 45.358
-175.857, -411.929, 20.092, 45.391
-176.119, -412.544, 20.050, 45.424
-176.378, -413.159, 20.017, 45.457
-176.635, -413.775, 19.992, 45.490
-176.890, -414.390, 19.974, 45.523
-177.143, -415.006, 19.962, 45.556
-177.394, -415.623, 19.957, 45.589
-177.642, -416.240, 19.958, 45.622
-177.889, -416.859, 19.965, 45.655
-178.133, -417.478, 19.976, 45.688
-178.375, -418.099, 19.992, 45.721
-178.615, -418.722, 20.012, 45.754
-178.853, -419.346, 20.034, 45.787
-179.089, -419.972, 20.054, 45.820
-179.323, -420.599, 20.064, 45.853
-179.553, -421.226, 20.063, 45.886
-179.782, -421.855, 20.057, 45.919
-180.007, -422.484, 20.049, 45.952
-180.230, -423.114, 20.041, 45.985
-180.450, -423.744, 20.031, 46.018
-180.667, -424.375, 20.017, 46.051
-180.882, -425.006, 19.999, 46.084
-181.093, -425.637, 19.978, 46.117
-181.302, -426.269, 19.956, 46.150
